name,abbrv,color,coauthored
Zachary Toups,Z. Toups,#ffc0cb,0
Yuho Jin,Y. Jin,#00bfff,0
Satyajayant Misra,S. Misra,#00bfff,0
Mai Zheng,M. Zheng,#00bfff,0
Mingzhou Song,M. Song,#ffc0cb,0
Tran Son,T. Son,#32CD32,1
Enrico Pontelli,E. Pontelli,#32CD32,1
