name,abbrv,color,coauthored
Rich Gazan,R. Gazan,#ffc0cb,1
Susanne Still,S. Still,#d3d3d3,1
Jason Leigh,J. Leigh,#ffc0cb,0
Henri Casanova,H. Casanova,#00bfff,1
Lipyeow Lim,L. Lim,#00bfff,1
Dusko Pavlovic,D. Pavlovic,#ffff00,1
Peter-Michael Seidel,P. Seidel,#ffff00,1
Nodari Sitchinava,N. Sitchinava,#d3d3d3,0
Scott Robertson,S. Robertson,#ffc0cb,0
Peter Sadowski,P. Sadowski,#32CD32,0
