name,abbrv,color,coauthored
Karen Petrie,K. Petrie,#d3d3d3,0
David Flatla,D. Flatla,#ffc0cb,0
Chris Reed,C. Reed,#32CD32,0
Emanuele Trucco,E. Trucco,#32CD32,0
Annalu Waller,A. Waller,#ffc0cb,0
John Arnott,J. Arnott,#ffc0cb,0
Stephen McKenna,S. McKenna,#ffc0cb,0
Jianguo Zhang,J. Zhang,#32CD32,0
Sasa Radomirovic,S. Radomirovic,#00bfff,0
