name,abbrv,color,coauthored
Chengjun Liu,C. Liu,#32CD32,0
Guiling Wang,G. Wang,#32CD32,0
Kurt Rohloff,K. Rohloff,#d3d3d3,0
Xiaoning Ding,X. Ding,#00bfff,0
Senjuti Roy,S. Roy,#00bfff,0
Ioannis Koutis,I. Koutis,#ffff00,0
Andrew Sohn,A. Sohn,#00bfff,0
Chase Wu,C. Wu,#d3d3d3,0
Qiang 0005,Q. 0005,#00bfff,0
Reza Curtmola,R. Curtmola,#00bfff,0
Zhi Wei,Z. Wei,#ffc0cb,0
Vincent Oria,V. Oria,#d3d3d3,0
Dimitri Theodoratos,D. Theodoratos,#32CD32,0
Iulian Neamtiu,I. Neamtiu,#00bfff,0
