name,abbrv,color,coauthored
Stefan Wuchty,S. Wuchty,#ffc0cb,0
Mitsunori Ogihara,M. Ogihara,#00bfff,0
Mahsa Mirzargar,M. Mirzargar,#ffc0cb,0
Odelia Schwartz,O. Schwartz,#32CD32,0
