name,abbrv,color,coauthored
Aman Parnami,A. Parnami,#ffc0cb,0
Pushpendra Singh,P. Singh,#ffc0cb,0
Tanmoy Chakraborty,T. Chakraborty,#32CD32,0
Vivek Kumar,V. Kumar,#d3d3d3,0
Ojaswa Sharma,O. Sharma,#32CD32,0
Saket Anand,S. Anand,#32CD32,0
Amarjeet Singh,A. Singh,#ffc0cb,0
Ponnurangam Kumaraguru,P. Kumaraguru,#ffc0cb,0
Rajiv Raman,R. Raman,#ffff00,0
Richa Singh,R. Singh,#32CD32,1
Mayank Vatsa,M. Vatsa,#32CD32,1
Chetan Arora,C. Arora,#32CD32,0
Rahul Purandare,R. Purandare,#00bfff,0
