name,abbrv,color,coauthored
Ian Witten,I. Witten,#32CD32,1
Eibe Frank,E. Frank,#32CD32,1
Bernhard Pfahringer,B. Pfahringer,#32CD32,1
Geoff Holmes,G. Holmes,#32CD32,1
Richard Nelson,R. Nelson,#00bfff,0
Matthew Luckie,M. Luckie,#00bfff,0
