name,abbrv,color,coauthored
Jefferson Souza,J. Souza,#ffc0cb,0
Maria Barioni,M. Barioni,#d3d3d3,1
Humberto Razente,H. Razente,#d3d3d3,1
Jose Paiva,J. Paiva,#ffc0cb,0
Renan Cattelan,R. Cattelan,#00bfff,0
Lásaro Camargos,L. Camargos,#00bfff,0
