name,abbrv,color,coauthored
Emilie Morvant,E. Morvant,#32CD32,1
Amaury Habrard,A. Habrard,#32CD32,1
Damien Muselet,D. Muselet,#32CD32,1
Christophe Ducottet,C. Ducottet,#32CD32,1
Rémi Emonet,R. Emonet,#32CD32,1
Marc Sebban,M. Sebban,#32CD32,1
Élisa Fromont,É. Fromont,#32CD32,1
Alain Trémeau,A. Trémeau,#32CD32,0
Christophe Gravier,C. Gravier,#32CD32,1
Frédérique Laforest,F. Laforest,#00bfff,1
Julien Subercaze,J. Subercaze,#00bfff,1
