name,abbrv,color,coauthored
Varmo Vene,V. Vene,#d3d3d3,1
Kalmer Apinis,K. Apinis,#00bfff,1
Vesal Vojdani,V. Vojdani,#00bfff,1
Sven Laur,S. Laur,#ffc0cb,1
Jaak Vilo,J. Vilo,#ffc0cb,1
Helger Lipmaa,H. Lipmaa,#32CD32,1
Marlon Dumas,M. Dumas,#32CD32,0
Fabrizio Maggi,F. Maggi,#32CD32,0
Meelis Kull,M. Kull,#32CD32,0
Ahmed Awad,A. Awad,#00bfff,0
Dominique Unruh,D. Unruh,#ffff00,0
Sherif Sakr,S. Sakr,#00bfff,0
