name,abbrv,color,coauthored
Özgür Ulusoy,Ö. Ulusoy,#32CD32,0
Ugur Güdükbay,U. Güdükbay,#ffc0cb,0
A. Cicek,A. Cicek,#ffc0cb,0
Bugra Gedik,B. Gedik,#00bfff,0
Cevdet Aykanat,C. Aykanat,#32CD32,0
Can Alkan,C. Alkan,#ffc0cb,0
Hamdi Dibeklioglu,H. Dibeklioglu,#32CD32,0
Muhammet Ozdal,M. Ozdal,#00bfff,1
Ozcan Ozturk,O. Ozturk,#00bfff,1
Selim Aksoy,S. Aksoy,#32CD32,0
Ugur Dogrusoz,U. Dogrusoz,#ffc0cb,0
Erman Ayday,E. Ayday,#00bfff,0
