name,abbrv,color,coauthored
Manu Awasthi,M. Awasthi,#00bfff,0
Dinesh Garg,D. Garg,#32CD32,0
Krishna Miyapuram,K. Miyapuram,#32CD32,0
Shanmuganathan Raman,S. Raman,#32CD32,0
Manoj Gupta,M. Gupta,#ffff00,0
Anirban Dasgupta,A. Dasgupta,#32CD32,0
Neeldhara Misra,N. Misra,#32CD32,0
