name,abbrv,color,coauthored
Hans Reiser,H. Reiser,#d3d3d3,0
Björn Schuller,B. Schuller,#32CD32,0
Christian Lengauer,C. Lengauer,#00bfff,1
Sven Apel,S. Apel,#00bfff,1
Siegfried Handschuh,S. Handschuh,#32CD32,0
Janet Siegmund,J. Siegmund,#00bfff,1
Harald Kosch,H. Kosch,#d3d3d3,1
Matthias Kranz,M. Kranz,#ffc0cb,0
Oliver Amft,O. Amft,#ffc0cb,0
Michael Granitzer,M. Granitzer,#32CD32,0
Gordon Fraser,G. Fraser,#00bfff,0
Hermann de Meer,H. de Meer,#32CD32,0
