name,abbrv,color,coauthored
Wei Cheng,W. Cheng,#32CD32,0
Thang Dinh,T. Dinh,#00bfff,0
Tamer Nadeem,T. Nadeem,#00bfff,0
Hong-Sheng Zhou,H. Zhou,#ffff00,0
Cang Ye,C. Ye,#ffc0cb,0
Kostadin Damevski,K. Damevski,#00bfff,0
Lukasz Kurgan,L. Kurgan,#ffc0cb,0
