name,abbrv,color,coauthored
Jayme Szwarcfiter,J. Szwarcfiter,#ffff00,0
Marta Mattoso,M. Mattoso,#00bfff,1
Alexandre Lima,A. Lima,#00bfff,1
Edmundo de Souza e Silva,E. de Souza e Silva,#00bfff,1
Daniel Figueiredo,D. Figueiredo,#00bfff,1
Ricardo Marroquim,R. Marroquim,#ffc0cb,0
Cláudia Werner,C. Werner,#d3d3d3,0
Gerson Zaverucha,G. Zaverucha,#ffc0cb,0
Ana da Rocha,A. da Rocha,#00bfff,0
