name,abbrv,color,coauthored
Nathan Jacobs,N. Jacobs,#32CD32,0
Fuhua Cheng,F. Cheng,#ffc0cb,1
Ruigang Yang,R. Yang,#32CD32,1
Judy Goldsmith,J. Goldsmith,#32CD32,0
Tingting Yu,T. Yu,#00bfff,0
Jun Zhang,J. Zhang,#00bfff,0
W. Seales,W. Seales,#32CD32,0
Miroslaw Truszczynski,M. Truszczynski,#32CD32,0
Jinze Liu,J. Liu,#ffc0cb,1
