name,abbrv,color,coauthored
T. Sezgin,T. Sezgin,#ffc0cb,0
Didem Unat,D. Unat,#00bfff,0
Deniz Yuret,D. Yuret,#32CD32,0
Baris Akgün,B. Akgün,#ffc0cb,0
Attila Gürsoy,A. Gürsoy,#ffc0cb,0
Yücel Yemez,Y. Yemez,#32CD32,0
Alptekin Küpçü,A. Küpçü,#00bfff,0
