name,abbrv,color,coauthored
Alessio Gaspar,A. Gaspar,#d3d3d3,0
Paul Rosen,P. Rosen,#ffc0cb,0
Yao Liu,Y. Liu,#00bfff,0
Yu Sun,Y. Sun,#ffc0cb,0
Alfredo Weitzenfeld,A. Weitzenfeld,#ffc0cb,0
Srinivas Katkoori,S. Katkoori,#d3d3d3,0
Yi-Cheng Tu,Y. Tu,#00bfff,0
Sudeep Sarkar,S. Sarkar,#32CD32,0
Adriana Iamnitchi,A. Iamnitchi,#00bfff,0
Hao Zheng,H. Zheng,#32CD32,0
Jay Ligatti,J. Ligatti,#00bfff,0
Xinming Ou,X. Ou,#00bfff,0
