name,abbrv,color,coauthored
P. Srijith,P. Srijith,#32CD32,0
Vineeth Balasubramanian,V. Balasubramanian,#32CD32,0
J. Nath,J. Nath,#32CD32,0
Sparsh Mittal,S. Mittal,#00bfff,0
Saurabh Joshi,S. Joshi,#00bfff,0
Ramakrishna Upadrasta,R. Upadrasta,#00bfff,0
Manohar Kaul,M. Kaul,#00bfff,0
