name,abbrv,color,coauthored
Daniela Marghitu,D. Marghitu,#d3d3d3,0
David Umphress,D. Umphress,#d3d3d3,1
James Cross,J. Cross,#d3d3d3,1
T. Hendrix,T. Hendrix,#d3d3d3,1
Saad Biaz,S. Biaz,#00bfff,0
Wei-Shinn Ku,W. Ku,#00bfff,0
Jeffrey Overbey,J. Overbey,#00bfff,0
Anthony Skjellum,A. Skjellum,#d3d3d3,0
