name,abbrv,color,coauthored
Adriano Werhli,A. Werhli,#ffc0cb,0
Vagner Da Rosa,V. Da Rosa,#ffc0cb,1
Silvia da Costa Botelho,S. da Costa Botelho,#ffc0cb,1
Paulo Drews,P. Drews,#ffc0cb,0
Odorico Mendizabal,O. Mendizabal,#d3d3d3,0
