name,abbrv,color,coauthored
Douglas Stebila,D. Stebila,#00bfff,0
Douglas Down,D. Down,#d3d3d3,0
Mark Lawford,M. Lawford,#00bfff,1
T. Maibaum,T. Maibaum,#00bfff,1
Alan Wassyng,A. Wassyng,#00bfff,1
Rong Zheng,R. Zheng,#00bfff,0
Wenbo He,W. He,#00bfff,0
Fei Chiang,F. Chiang,#00bfff,0
